user_id,country,device_type,age_group,signup_date
2338,Canada,Mobile,55+,2024-11-27
2339,Canada,Mobile,45-54,2024-07-25
2340,Australia,Desktop,18-24,2024-12-08
2341,Australia,Mobile,18-24,2024-04-13
2342,India,Mobile,18-24,2024-05-09
2343,Canada,Mobile,45-54,2024-02-09
2344,Germany,Tablet,55+,2024-01-23
2345,USA,Desktop,18-24,2024-09-08
2346,UK,Mobile,55+,2024-11-20
2347,Germany,Mobile,45-54,2024-10-16
2348,Australia,Mobile,55+,2024-07-20
2349,Australia,Mobile,55+,2024-06-03
2350,Germany,Mobile,18-24,2024-02-24
2351,Australia,Desktop,25-34,2024-04-15
2352,Canada,Desktop,35-44,2024-09-16
2353,India,Mobile,45-54,2024-07-18
2354,USA,Mobile,45-54,2024-11-21
2355,India,Mobile,45-54,2024-08-04
2356,USA,Mobile,35-44,2024-02-16
2357,USA,Mobile,25-34,2024-04-26
2358,India,Desktop,55+,2024-07-30
2359,Germany,Desktop,45-54,2024-06-03
2360,USA,Mobile,55+,2024-09-19
2361,India,Desktop,18-24,2024-05-30
2362,USA,Desktop,18-24,2024-07-30
2363,UK,Mobile,18-24,2024-07-10
2364,Germany,Desktop,45-54,2024-08-30
2365,Canada,Mobile,35-44,2024-04-07
2366,USA,Mobile,45-54,2024-01-29
2367,UK,Mobile,18-24,2024-07-07
2368,Canada,Desktop,18-24,2024-06-20
2369,Canada,Desktop,45-54,2024-07-15
2370,USA,Mobile,35-44,2024-06-03
2371,India,Mobile,35-44,2024-05-19
2372,USA,Mobile,55+,2024-10-19
2373,UK,Desktop,25-34,2024-10-16
2374,Canada,Mobile,18-24,2024-09-12
2375,USA,Desktop,35-44,2024-06-12
2376,India,Mobile,18-24,2024-05-13
2377,USA,Mobile,25-34,2024-12-17
2378,Germany,Mobile,18-24,2024-11-24
2379,India,Mobile,35-44,2024-09-22
2380,UK,Mobile,55+,2024-01-29
2381,Canada,Mobile,45-54,2024-05-18
2382,USA,Mobile,45-54,2024-12-13
2383,India,Mobile,35-44,2024-11-07
2384,Germany,Mobile,35-44,2024-03-25
2385,India,Mobile,25-34,2024-09-05
2386,Australia,Desktop,18-24,2024-12-16
2387,Germany,Mobile,25-34,2024-11-09
2388,UK,Tablet,45-54,2024-08-20
2389,Canada,Mobile,18-24,2024-11-03
2390,UK,Mobile,25-34,2024-03-01
2391,USA,Mobile,45-54,2024-09-29
2392,India,Mobile,18-24,2024-08-06
2393,Australia,Desktop,55+,2024-10-12
2394,Germany,Mobile,55+,2024-09-05
2395,Germany,Mobile,25-34,2024-03-12
2396,India,Mobile,35-44,2024-10-19
2397,Australia,Tablet,18-24,2024-07-16
2398,India,Desktop,25-34,2024-03-20
2399,USA,Mobile,35-44,2024-05-16
2400,UK,Mobile,35-44,2024-07-31
2401,Germany,Desktop,18-24,2024-11-22
2402,USA,Tablet,18-24,2024-04-16
2403,UK,Mobile,35-44,2024-07-25
2404,USA,Mobile,45-54,2024-05-31
2405,Australia,Desktop,25-34,2024-05-12
2406,Germany,Desktop,18-24,2024-06-14
2407,India,Mobile,35-44,2024-06-28
2408,India,Mobile,45-54,2024-04-30
2409,UK,Desktop,55+,2024-06-22
2410,Canada,Desktop,35-44,2024-11-26
2411,Australia,Desktop,45-54,2024-03-08
2412,UK,Desktop,55+,2024-07-05
2413,Canada,Mobile,45-54,2024-05-17
2414,USA,Desktop,18-24,2024-12-19
2415,Australia,Mobile,35-44,2024-11-03
2416,USA,Desktop,55+,2024-11-25
2417,Germany,Mobile,45-54,2024-08-25
2418,Australia,Desktop,55+,2024-01-18
2419,Canada,Mobile,25-34,2024-03-16
2420,Germany,Mobile,35-44,2024-05-30
2421,India,Mobile,18-24,2024-04-17
2422,Canada,Desktop,55+,2024-06-01
2423,UK,Desktop,45-54,2024-11-11
2424,India,Desktop,55+,2024-02-06
2425,India,Mobile,45-54,2024-11-28
2426,UK,Mobile,55+,2024-05-25
2427,Australia,Desktop,18-24,2024-05-05
2428,India,Desktop,18-24,2024-10-11
2429,Canada,Desktop,35-44,2024-04-17
2430,Germany,Desktop,18-24,2024-10-12
2431,India,Desktop,55+,2024-08-27
2432,Canada,Mobile,55+,2024-04-11
2433,USA,Desktop,18-24,2024-08-07
2434,Canada,Mobile,25-34,2024-01-07
2435,Germany,Desktop,55+,2024-08-03
2436,Canada,Desktop,35-44,2024-06-17
2437,UK,Mobile,25-34,2024-03-14
2438,Germany,Mobile,18-24,2024-10-19
2439,Australia,Mobile,45-54,2024-01-27
2440,USA,Mobile,55+,2024-10-03
2441,UK,Mobile,45-54,2024-02-12
2442,Australia,Desktop,35-44,2024-11-02
2443,Canada,Mobile,25-34,2024-04-02
2444,Germany,Mobile,45-54,2024-03-11
2445,USA,Desktop,35-44,2024-09-25
2446,UK,Desktop,45-54,2024-04-18
2447,Australia,Mobile,45-54,2024-06-29
2448,Australia,Desktop,35-44,2024-08-02
2449,USA,Mobile,55+,2024-04-23
2450,Canada,Mobile,45-54,2024-07-03
2451,USA,Mobile,35-44,2024-05-04
2452,Australia,Mobile,45-54,2024-04-14
2453,India,Mobile,55+,2024-08-24
2454,UK,Desktop,35-44,2024-05-20
2455,USA,Desktop,45-54,2024-10-19
2456,Australia,Mobile,18-24,2024-06-06
2457,Canada,Mobile,55+,2024-09-30
2458,Australia,Mobile,45-54,2024-12-06
2459,Canada,Desktop,25-34,2024-04-26
2460,USA,Desktop,35-44,2024-03-02
2461,Canada,Mobile,45-54,2024-01-24
2462,Germany,Mobile,55+,2024-02-29
2463,Germany,Mobile,55+,2024-12-27
2464,Germany,Mobile,25-34,2024-11-11
2465,India,Mobile,25-34,2024-09-21
2466,USA,Mobile,45-54,2024-06-28
2467,Australia,Mobile,18-24,2024-08-19
2468,Australia,Mobile,55+,2024-05-22
2469,India,Mobile,18-24,2024-11-28
2470,Canada,Mobile,18-24,2024-09-01
2471,India,Desktop,45-54,2024-03-21
2472,Canada,Tablet,35-44,2024-05-05
2473,Canada,Desktop,35-44,2024-05-16
2474,UK,Desktop,35-44,2024-02-25
2475,Australia,Mobile,25-34,2024-07-31
2476,Germany,Desktop,55+,2024-04-03
2477,Canada,Desktop,25-34,2024-10-18
2478,UK,Mobile,55+,2024-05-07
2479,Australia,Mobile,55+,2024-08-04
2480,Germany,Desktop,55+,2024-07-17
2481,Canada,Desktop,45-54,2024-01-20
2482,Canada,Mobile,35-44,2024-02-24
2483,India,Mobile,25-34,2024-09-02
2484,India,Desktop,25-34,2024-09-07
2485,Australia,Mobile,45-54,2024-02-29
2486,Germany,Desktop,55+,2024-06-11
2487,Canada,Mobile,35-44,2024-07-20
2488,Australia,Desktop,18-24,2024-08-14
2489,Australia,Mobile,18-24,2024-05-08
2490,USA,Mobile,45-54,2024-02-14
2491,India,Mobile,35-44,2024-07-15
2492,Germany,Mobile,18-24,2024-06-14
2493,Canada,Mobile,18-24,2024-09-03
2494,Australia,Mobile,25-34,2024-08-13
2495,Canada,Mobile,35-44,2024-10-06
2496,USA,Mobile,18-24,2024-09-16
2497,Germany,Desktop,25-34,2024-12-12
2498,Australia,Desktop,35-44,2024-07-15
2499,Canada,Mobile,55+,2024-04-16
2500,India,Mobile,35-44,2024-09-25
2501,USA,Desktop,45-54,2024-08-19
2502,Germany,Mobile,25-34,2024-04-10
2503,USA,Mobile,55+,2024-06-08
2504,India,Desktop,25-34,2024-04-04
2505,Germany,Mobile,25-34,2024-07-25
2506,USA,Mobile,18-24,2024-11-08
2507,UK,Mobile,35-44,2024-08-22
2508,India,Mobile,25-34,2024-11-22
2509,India,Mobile,25-34,2024-06-02
2510,India,Desktop,45-54,2024-04-09
2511,UK,Mobile,45-54,2024-08-25
2512,UK,Mobile,45-54,2024-04-16
2513,Canada,Mobile,25-34,2024-12-11
2514,Australia,Mobile,55+,2024-12-29
2515,USA,Mobile,35-44,2024-05-09
2516,Canada,Mobile,25-34,2024-10-25
2517,USA,Mobile,18-24,2024-02-12
2518,Australia,Mobile,55+,2024-03-03
2519,UK,Mobile,55+,2024-03-13
2520,Australia,Mobile,35-44,2024-07-04
2521,UK,Desktop,55+,2024-04-26
2522,Australia,Mobile,35-44,2024-10-30
2523,Canada,Mobile,55+,2024-01-05
2524,Germany,Mobile,35-44,2024-03-16
2525,Canada,Mobile,45-54,2024-10-17
2526,USA,Desktop,45-54,2024-12-14
2527,Canada,Mobile,55+,2024-03-23
2528,India,Mobile,55+,2024-02-29
2529,USA,Mobile,35-44,2024-04-16
2530,Australia,Mobile,35-44,2024-04-26
2531,USA,Mobile,25-34,2024-11-02
2532,Germany,Desktop,45-54,2024-12-12
2533,UK,Mobile,25-34,2024-03-22
2534,Australia,Tablet,25-34,2024-11-10
2535,USA,Mobile,18-24,2024-11-15
2536,Australia,Mobile,35-44,2024-12-26
2537,Australia,Tablet,18-24,2024-05-20
2538,Australia,Desktop,18-24,2024-08-09
2539,UK,Mobile,25-34,2024-03-10
2540,Canada,Mobile,18-24,2024-01-12
2541,Australia,Desktop,35-44,2024-10-23
2542,India,Mobile,25-34,2024-04-14
2543,Germany,Mobile,35-44,2024-07-25
2544,UK,Desktop,55+,2024-03-05
2545,USA,Mobile,18-24,2024-03-03
2546,UK,Mobile,25-34,2024-06-26
2547,USA,Mobile,45-54,2024-01-08
2548,UK,Mobile,35-44,2024-06-07
2549,USA,Desktop,18-24,2024-01-11
2550,Australia,Mobile,35-44,2024-09-29
2551,Canada,Desktop,35-44,2024-04-04
2552,USA,Mobile,55+,2024-06-03
2553,USA,Mobile,35-44,2024-07-24
2554,India,Mobile,55+,2024-04-24
2555,USA,Desktop,55+,2024-03-27
2556,India,Desktop,55+,2024-11-07
2557,Germany,Mobile,18-24,2024-07-15
2558,Australia,Mobile,35-44,2024-12-15
2559,India,Mobile,35-44,2024-04-07
2560,Canada,Desktop,55+,2024-01-19
2561,Australia,Mobile,35-44,2024-11-08
2562,India,Mobile,35-44,2024-01-16
2563,Australia,Mobile,55+,2024-02-14
2564,Australia,Mobile,45-54,2024-06-03
2565,Australia,Mobile,45-54,2024-08-18
2566,Germany,Mobile,55+,2024-06-05
2567,Canada,Desktop,18-24,2024-04-22
2568,UK,Mobile,35-44,2024-12-24
2569,UK,Mobile,35-44,2024-02-13
2570,India,Mobile,45-54,2024-12-30
2571,Australia,Mobile,55+,2024-12-30
2572,India,Desktop,18-24,2024-04-19
2573,Germany,Mobile,55+,2024-04-20
2574,Germany,Mobile,45-54,2024-08-10
2575,USA,Mobile,45-54,2024-09-21
2576,Germany,Mobile,35-44,2024-09-27
2577,USA,Mobile,25-34,2024-07-30
2578,Canada,Mobile,18-24,2024-11-09
2579,India,Mobile,18-24,2024-09-14
2580,Canada,Desktop,25-34,2024-09-03
2581,Germany,Mobile,45-54,2024-02-24
2582,Canada,Mobile,55+,2024-11-04
2583,Canada,Desktop,18-24,2024-12-15
2584,Canada,Mobile,25-34,2024-03-12
2585,Germany,Mobile,35-44,2024-10-22
2586,Australia,Mobile,35-44,2024-07-31
2587,Canada,Mobile,45-54,2024-10-21
2588,USA,Mobile,18-24,2024-06-19
2589,Germany,Mobile,55+,2024-09-02
2590,Canada,Desktop,18-24,2024-05-20
2591,Australia,Mobile,35-44,2024-04-13
2592,Germany,Mobile,18-24,2024-04-14
2593,UK,Mobile,35-44,2024-08-27
2594,Australia,Mobile,25-34,2024-11-06
2595,USA,Mobile,25-34,2024-11-16
2596,Canada,Mobile,35-44,2024-10-06
2597,UK,Mobile,55+,2024-01-22
2598,UK,Desktop,55+,2024-03-18
2599,Germany,Mobile,18-24,2024-10-27
2600,UK,Desktop,35-44,2024-07-13
2601,USA,Desktop,45-54,2024-11-15
2602,USA,Mobile,55+,2024-12-18
2603,India,Desktop,55+,2024-01-21
2604,USA,Desktop,25-34,2024-06-08
2605,Australia,Mobile,55+,2024-08-19
2606,UK,Tablet,55+,2024-12-26
2607,USA,Mobile,55+,2024-10-27
2608,Germany,Mobile,35-44,2024-02-13
2609,India,Desktop,35-44,2024-10-23
2610,UK,Mobile,25-34,2024-12-17
2611,India,Mobile,18-24,2024-06-28
2612,UK,Mobile,55+,2024-04-10
2613,Germany,Desktop,18-24,2024-04-24
2614,India,Desktop,35-44,2024-07-31
2615,Canada,Mobile,55+,2024-01-18
2616,Australia,Tablet,18-24,2024-01-27
2617,Australia,Mobile,18-24,2024-12-23
2618,UK,Mobile,45-54,2024-10-11
2619,Canada,Desktop,35-44,2024-05-28
2620,India,Desktop,25-34,2024-10-11
2621,Canada,Mobile,25-34,2024-05-16
2622,Canada,Mobile,45-54,2024-07-07
2623,India,Desktop,18-24,2024-07-08
2624,Germany,Tablet,45-54,2024-07-17
2625,Canada,Mobile,45-54,2024-04-11
2626,Canada,Mobile,35-44,2024-03-31
2627,Germany,Tablet,55+,2024-08-11
2628,Canada,Desktop,18-24,2024-01-05
2629,Canada,Mobile,25-34,2024-12-18
2630,Canada,Desktop,25-34,2024-01-15
2631,Australia,Desktop,45-54,2024-01-05
2632,USA,Desktop,45-54,2024-08-17
2633,Germany,Desktop,45-54,2024-12-22
2634,Canada,Mobile,18-24,2024-12-02
2635,Australia,Mobile,45-54,2024-04-23
2636,Germany,Mobile,45-54,2024-01-04
2637,UK,Mobile,55+,2024-07-02
2638,UK,Desktop,18-24,2024-07-31
2639,Canada,Tablet,35-44,2024-09-03
2640,Australia,Mobile,35-44,2024-02-03
2641,Australia,Mobile,55+,2024-10-22
2642,Germany,Mobile,25-34,2024-07-14
2643,Germany,Desktop,35-44,2024-05-06
2644,Australia,Mobile,18-24,2024-05-21
2645,Germany,Mobile,25-34,2024-05-15
2646,Australia,Mobile,45-54,2024-05-07
2647,USA,Mobile,18-24,2024-11-18
2648,Australia,Mobile,25-34,2024-06-22
2649,UK,Desktop,35-44,2024-08-05
2650,Germany,Mobile,45-54,2024-04-23
2651,Australia,Mobile,45-54,2024-12-15
2652,Australia,Mobile,18-24,2024-01-12
2653,Germany,Mobile,45-54,2024-08-31
2654,USA,Desktop,25-34,2024-02-21
2655,USA,Mobile,55+,2024-07-04
2656,Germany,Desktop,35-44,2024-08-20
2657,India,Mobile,18-24,2024-01-02
2658,Germany,Mobile,55+,2024-01-01
2659,Germany,Mobile,55+,2024-08-26
2660,USA,Desktop,18-24,2024-02-24
2661,USA,Mobile,25-34,2024-08-07
2662,Germany,Desktop,35-44,2024-04-13
2663,Germany,Mobile,18-24,2024-12-20
2664,Germany,Mobile,55+,2024-11-19
2665,USA,Desktop,55+,2024-12-03
2666,Germany,Desktop,18-24,2024-11-01
2667,Germany,Mobile,55+,2024-10-03
2668,Canada,Mobile,18-24,2024-01-10
2669,India,Mobile,18-24,2024-12-06
2670,UK,Mobile,35-44,2024-04-13
2671,India,Tablet,18-24,2024-12-10
2672,Canada,Mobile,55+,2024-07-16
2673,UK,Mobile,45-54,2024-01-14
2674,Germany,Tablet,35-44,2024-06-16
2675,Canada,Desktop,55+,2024-12-25
2676,Germany,Mobile,55+,2024-12-03
2677,USA,Desktop,35-44,2024-01-30
2678,Australia,Mobile,35-44,2024-01-14
2679,Canada,Mobile,55+,2024-08-25
2680,USA,Desktop,45-54,2024-03-02
2681,Canada,Mobile,25-34,2024-04-19
2682,Canada,Mobile,55+,2024-11-04
2683,USA,Mobile,35-44,2024-06-08
2684,UK,Desktop,18-24,2024-11-27
2685,India,Mobile,18-24,2024-02-24
2686,Germany,Mobile,35-44,2024-09-05
2687,Canada,Desktop,35-44,2024-09-12
2688,Germany,Mobile,25-34,2024-01-22
2689,Australia,Desktop,35-44,2024-04-12
2690,USA,Desktop,18-24,2024-10-27
2691,Germany,Mobile,45-54,2024-09-20
2692,USA,Mobile,35-44,2024-08-23
2693,Germany,Mobile,25-34,2024-11-16
2694,India,Mobile,45-54,2024-08-20
2695,India,Desktop,25-34,2024-06-16
2696,India,Mobile,45-54,2024-08-20
2697,India,Mobile,35-44,2024-01-05
2698,India,Mobile,18-24,2024-02-14
2699,India,Mobile,45-54,2024-02-15
2700,USA,Mobile,55+,2024-06-12
2701,Canada,Desktop,25-34,2024-06-17
2702,Germany,Mobile,45-54,2024-11-30
2703,India,Desktop,25-34,2024-06-12
2704,USA,Mobile,18-24,2024-09-12
2705,USA,Mobile,25-34,2024-03-06
2706,USA,Mobile,25-34,2024-09-16
2707,Canada,Desktop,55+,2024-03-28
2708,Germany,Mobile,25-34,2024-08-27
2709,Canada,Mobile,45-54,2024-11-06
2710,UK,Mobile,25-34,2024-02-28
2711,USA,Desktop,35-44,2024-06-18
2712,UK,Mobile,25-34,2024-09-14
2713,Australia,Mobile,35-44,2024-02-15
2714,India,Desktop,25-34,2024-01-02
2715,India,Desktop,25-34,2024-05-08
2716,Canada,Mobile,45-54,2024-09-25
2717,Germany,Mobile,35-44,2024-11-21
2718,UK,Mobile,35-44,2024-10-04
2719,Germany,Mobile,55+,2024-01-17
2720,Canada,Desktop,25-34,2024-07-05
2721,India,Mobile,25-34,2024-12-07
2722,Germany,Desktop,45-54,2024-11-21
2723,Germany,Mobile,55+,2024-04-25
2724,India,Mobile,55+,2024-09-15
2725,UK,Desktop,45-54,2024-09-05
2726,India,Desktop,35-44,2024-07-16
2727,Germany,Mobile,18-24,2024-12-02
2728,UK,Mobile,45-54,2024-08-14
2729,UK,Mobile,35-44,2024-06-25
2730,India,Tablet,55+,2024-08-30
2731,Germany,Desktop,45-54,2024-12-22
2732,Canada,Mobile,18-24,2024-02-04
2733,Germany,Mobile,25-34,2024-05-14
2734,USA,Desktop,45-54,2024-11-01
2735,Australia,Desktop,18-24,2024-01-10
2736,Canada,Desktop,18-24,2024-07-01
2737,UK,Mobile,45-54,2024-07-20
2738,Canada,Mobile,35-44,2024-01-19
2739,UK,Mobile,45-54,2024-01-23
2740,UK,Desktop,55+,2024-04-04
2741,Canada,Mobile,18-24,2024-03-04
2742,UK,Mobile,18-24,2024-08-07
2743,UK,Mobile,25-34,2024-04-05
2744,USA,Desktop,18-24,2024-12-18
2745,Germany,Mobile,25-34,2024-09-21
2746,Germany,Mobile,18-24,2024-06-05
2747,Australia,Mobile,18-24,2024-07-25
2748,Australia,Mobile,45-54,2024-09-30
2749,USA,Mobile,45-54,2024-12-03
2750,Australia,Desktop,55+,2024-09-02
2751,Canada,Mobile,35-44,2024-07-17
2752,India,Mobile,55+,2024-10-11
2753,India,Mobile,18-24,2024-03-23
2754,India,Mobile,55+,2024-11-12
2755,USA,Mobile,45-54,2024-05-12
2756,USA,Mobile,18-24,2024-04-14
2757,UK,Mobile,18-24,2024-08-24
2758,India,Mobile,55+,2024-03-09
2759,Canada,Desktop,25-34,2024-07-02
2760,Australia,Mobile,35-44,2024-04-27
2761,Canada,Mobile,55+,2024-06-28
2762,Australia,Mobile,55+,2024-09-27
2763,India,Desktop,35-44,2024-03-30
2764,India,Mobile,18-24,2024-03-28
2765,India,Desktop,18-24,2024-03-23
2766,USA,Mobile,25-34,2024-01-20
2767,Australia,Desktop,55+,2024-04-16
2768,USA,Mobile,35-44,2024-11-24
2769,USA,Mobile,55+,2024-12-13
2770,Germany,Mobile,45-54,2024-09-28
2771,Canada,Mobile,55+,2024-11-26
2772,Canada,Tablet,55+,2024-04-07
2773,UK,Mobile,45-54,2024-08-19
2774,USA,Tablet,45-54,2024-02-26
2775,Australia,Mobile,35-44,2024-05-28
2776,Germany,Mobile,18-24,2024-08-22
2777,Germany,Mobile,25-34,2024-05-16
2778,Canada,Mobile,45-54,2024-09-23
2779,USA,Desktop,18-24,2024-08-16
2780,UK,Mobile,35-44,2024-12-26
2781,USA,Desktop,55+,2024-11-16
2782,India,Tablet,35-44,2024-10-08
2783,USA,Mobile,35-44,2024-07-20
2784,India,Mobile,45-54,2024-08-19
2785,India,Desktop,25-34,2024-01-19
2786,UK,Mobile,45-54,2024-01-16
2787,Australia,Mobile,55+,2024-02-25
2788,Canada,Mobile,45-54,2024-12-22
2789,USA,Mobile,55+,2024-04-23
2790,India,Desktop,45-54,2024-03-08
2791,USA,Mobile,25-34,2024-03-18
2792,Australia,Tablet,18-24,2024-01-30
2793,Canada,Mobile,25-34,2024-01-07
2794,Australia,Mobile,45-54,2024-05-31
2795,Canada,Mobile,35-44,2024-12-28
2796,Germany,Mobile,18-24,2024-01-22
2797,Canada,Mobile,35-44,2024-01-30
2798,UK,Desktop,25-34,2024-06-15
2799,Australia,Desktop,18-24,2024-05-27
2800,India,Mobile,45-54,2024-02-18
2801,Germany,Mobile,35-44,2024-11-20
2802,UK,Mobile,45-54,2024-10-24
2803,USA,Mobile,55+,2024-09-18
2804,Australia,Desktop,18-24,2024-06-29
2805,India,Desktop,35-44,2024-10-16
2806,Canada,Mobile,25-34,2024-05-01
2807,India,Tablet,25-34,2024-05-03
2808,USA,Mobile,25-34,2024-09-22
2809,Germany,Desktop,25-34,2024-01-28
2810,Germany,Mobile,35-44,2024-09-15
2811,Australia,Mobile,55+,2024-03-17
2812,Germany,Mobile,25-34,2024-07-12
2813,Australia,Mobile,25-34,2024-02-04
2814,Australia,Desktop,25-34,2024-04-23
2815,Australia,Desktop,55+,2024-03-02
2816,Canada,Mobile,18-24,2024-02-21
2817,UK,Desktop,25-34,2024-04-25
2818,Australia,Mobile,25-34,2024-02-16
2819,Australia,Desktop,25-34,2024-04-10
2820,UK,Mobile,18-24,2024-10-05
2821,India,Mobile,25-34,2024-04-16
2822,Australia,Mobile,18-24,2024-02-04
2823,Canada,Mobile,18-24,2024-12-24
2824,Germany,Mobile,45-54,2024-10-14
2825,Germany,Mobile,45-54,2024-01-02
2826,USA,Mobile,25-34,2024-08-26
2827,USA,Mobile,35-44,2024-09-28
2828,Germany,Desktop,45-54,2024-05-23
2829,Germany,Desktop,45-54,2024-04-01
2830,Canada,Mobile,35-44,2024-08-08
2831,UK,Mobile,55+,2024-02-23
2832,USA,Desktop,25-34,2024-08-15
2833,UK,Mobile,55+,2024-02-02
2834,Canada,Mobile,55+,2024-08-01
2835,Germany,Mobile,18-24,2024-05-15
2836,Australia,Mobile,18-24,2024-09-04
2837,UK,Mobile,25-34,2024-02-22
2838,Germany,Mobile,35-44,2024-03-04
2839,Germany,Mobile,18-24,2024-11-09
2840,India,Desktop,45-54,2024-02-06
2841,UK,Mobile,25-34,2024-07-30
2842,Australia,Desktop,55+,2024-01-12
2843,UK,Mobile,25-34,2024-03-24
2844,Germany,Mobile,18-24,2024-04-03
2845,Australia,Mobile,35-44,2024-12-07
2846,Canada,Mobile,55+,2024-07-25
2847,India,Mobile,35-44,2024-02-07
2848,Germany,Mobile,25-34,2024-12-13
2849,USA,Mobile,35-44,2024-07-21
2850,USA,Tablet,35-44,2024-09-26
2851,India,Tablet,25-34,2024-03-15
2852,Canada,Mobile,55+,2024-05-07
2853,Germany,Tablet,35-44,2024-11-24
2854,UK,Mobile,35-44,2024-05-31
2855,India,Mobile,25-34,2024-01-10
2856,Canada,Mobile,45-54,2024-02-07
2857,UK,Mobile,35-44,2024-04-14
2858,USA,Mobile,18-24,2024-06-13
2859,USA,Tablet,55+,2024-02-01
2860,UK,Mobile,35-44,2024-07-30
2861,India,Mobile,25-34,2024-01-14
2862,USA,Desktop,18-24,2024-08-17
2863,Germany,Mobile,25-34,2024-05-11
2864,Australia,Mobile,35-44,2024-05-31
2865,UK,Mobile,18-24,2024-04-05
2866,UK,Mobile,55+,2024-01-10
2867,USA,Mobile,55+,2024-12-28
2868,India,Mobile,55+,2024-01-16
2869,Germany,Mobile,45-54,2024-06-15
2870,India,Tablet,25-34,2024-04-05
2871,Canada,Desktop,35-44,2024-01-18
2872,Canada,Mobile,18-24,2024-01-07
2873,Australia,Mobile,25-34,2024-07-02
2874,USA,Mobile,35-44,2024-09-01
2875,USA,Tablet,45-54,2024-03-22
2876,USA,Mobile,35-44,2024-05-10
2877,Australia,Mobile,25-34,2024-05-08
2878,Canada,Desktop,35-44,2024-10-15
2879,India,Tablet,18-24,2024-03-14
2880,Australia,Mobile,45-54,2024-12-29
2881,Australia,Mobile,18-24,2024-02-28
2882,India,Mobile,45-54,2024-03-12
2883,USA,Mobile,45-54,2024-06-08
2884,Germany,Mobile,35-44,2024-03-27
2885,India,Desktop,18-24,2024-01-17
2886,Canada,Mobile,45-54,2024-03-29
2887,UK,Mobile,45-54,2024-05-28
2888,UK,Mobile,35-44,2024-11-06
2889,Australia,Mobile,25-34,2024-01-06
2890,UK,Mobile,25-34,2024-03-24
2891,Germany,Desktop,55+,2024-03-24
2892,USA,Mobile,55+,2024-09-06
2893,Canada,Mobile,45-54,2024-06-02
2894,Germany,Mobile,25-34,2024-03-12
2895,Canada,Mobile,45-54,2024-04-18
2896,Canada,Mobile,18-24,2024-04-21
2897,USA,Desktop,25-34,2024-06-20
2898,Australia,Mobile,25-34,2024-07-05
2899,UK,Desktop,25-34,2024-10-11
2900,USA,Mobile,55+,2024-09-29
2901,Germany,Mobile,35-44,2024-01-18
2902,Australia,Desktop,35-44,2024-06-16
2903,Germany,Mobile,55+,2024-11-14
2904,Australia,Mobile,55+,2024-03-22
2905,Germany,Mobile,55+,2024-03-15
2906,USA,Mobile,35-44,2024-11-30
2907,Australia,Desktop,45-54,2024-12-11
2908,Australia,Desktop,55+,2024-09-05
2909,Canada,Desktop,45-54,2024-05-10
2910,Canada,Mobile,45-54,2024-12-20
2911,India,Mobile,18-24,2024-07-19
2912,Germany,Desktop,35-44,2024-12-28
2913,Canada,Desktop,45-54,2024-10-22
2914,India,Mobile,35-44,2024-03-08
2915,Canada,Mobile,35-44,2024-01-20
2916,Germany,Desktop,18-24,2024-09-27
2917,Australia,Mobile,35-44,2024-04-02
2918,UK,Mobile,45-54,2024-05-12
2919,Germany,Desktop,25-34,2024-10-21
2920,USA,Mobile,45-54,2024-10-22
2921,Canada,Mobile,45-54,2024-05-14
2922,Canada,Desktop,35-44,2024-12-17
2923,Australia,Mobile,45-54,2024-12-21
2924,USA,Desktop,25-34,2024-02-02
2925,Australia,Mobile,35-44,2024-10-19
2926,USA,Mobile,55+,2024-02-01
2927,UK,Mobile,45-54,2024-02-12
2928,Canada,Tablet,45-54,2024-10-18
2929,Canada,Mobile,18-24,2024-12-19
2930,UK,Mobile,55+,2024-10-31
2931,India,Mobile,55+,2024-10-07
2932,Australia,Mobile,25-34,2024-04-17
2933,UK,Mobile,55+,2024-04-05
2934,Australia,Mobile,18-24,2024-03-06
2935,Germany,Mobile,25-34,2024-01-09
2936,Canada,Mobile,55+,2024-08-17
2937,Australia,Desktop,25-34,2024-08-08
2938,USA,Desktop,55+,2024-12-23
2939,Australia,Mobile,55+,2024-10-04
2940,Germany,Mobile,55+,2024-04-08
2941,Canada,Desktop,45-54,2024-09-27
2942,UK,Desktop,55+,2024-09-19
2943,Germany,Mobile,45-54,2024-12-27
2944,Canada,Desktop,35-44,2024-06-12
2945,Australia,Mobile,18-24,2024-01-16
2946,India,Mobile,25-34,2024-06-17
2947,India,Mobile,25-34,2024-01-21
2948,USA,Desktop,35-44,2024-01-28
2949,Canada,Mobile,55+,2024-11-25
2950,India,Desktop,18-24,2024-03-23
2951,UK,Mobile,35-44,2024-09-29
2952,Canada,Mobile,35-44,2024-11-16
2953,UK,Mobile,25-34,2024-02-05
2954,UK,Desktop,45-54,2024-11-09
2955,India,Mobile,45-54,2024-10-02
2956,Canada,Mobile,55+,2024-08-20
2957,Australia,Mobile,55+,2024-04-13
2958,Germany,Desktop,35-44,2024-01-06
2959,India,Mobile,55+,2024-01-23
2960,India,Mobile,45-54,2024-06-18
2961,Australia,Mobile,18-24,2024-05-31
2962,Canada,Tablet,25-34,2024-08-31
2963,Canada,Desktop,45-54,2024-08-28
2964,UK,Desktop,55+,2024-09-17
2965,Australia,Mobile,25-34,2024-02-15
2966,Australia,Mobile,25-34,2024-09-29
2967,Canada,Desktop,35-44,2024-03-15
